process,systematic,variation,bin,edge_lo,edge_hi,value
Signal,CMS_ctag2d,Down,14,0.4957539730742803,1.0,0.034558250855209895
Signal,CMS_ctag2d,Up,0,0.0,0.0009567917389306952,1.6473883333386244e-05
Signal,CMS_ctag2d,Up,1,0.0009567917389306952,0.0011761846848516988,4.428247428888578e-06
Signal,CMS_ctag2d,Up,2,0.0011761846848516988,0.002029518495153339,1.955743923667472e-05
Signal,CMS_ctag2d,Up,3,0.002029518495153339,0.0024498090280613213,9.101164364084185e-06
Signal,CMS_ctag2d,Up,4,0.0024498090280613213,0.0029563838476912704,2.535659972154992e-06
Signal,CMS_ctag2d,Up,5,0.0029563838476912704,0.006105206239196243,7.367631062284421e-05
Signal,CMS_ctag2d,Up,6,0.006105206239196243,0.007522517248260182,2.7484746132119966e-05
Signal,CMS_ctag2d,Up,7,0.007522517248260182,0.009719243336259968,4.8153266418973306e-05
Signal,CMS_ctag2d,Up,8,0.009719243336259968,0.013643487834444395,7.813246815659031e-05
Signal,CMS_ctag2d,Up,9,0.013643487834444395,0.022087249077993153,0.00024402768362460388
Signal,CMS_ctag2d,Up,10,0.022087249077993153,0.04393358703334,0.0008054666224870406
Signal,CMS_ctag2d,Up,11,0.04393358703334,0.10073404070562539,0.0016763663201238514
Signal,CMS_ctag2d,Up,12,0.10073404070562539,0.23767632438315117,0.004209801830280255
Signal,CMS_ctag2d,Up,13,0.23767632438315117,0.4957539730742803,0.011701888994326493
Signal,CMS_ctag2d,Up,14,0.4957539730742803,1.0,0.0517887399557116
Signal,CMS_eff_e_reco_20to75,Down,0,0.0,0.0009567917389306952,9.810564391081206e-06
Signal,CMS_eff_e_reco_20to75,Down,1,0.0009567917389306952,0.0011761846848516988,4.179054923971458e-06
Signal,CMS_eff_e_reco_20to75,Down,2,0.0011761846848516988,0.002029518495153339,3.0100479998393978e-05
Signal,CMS_eff_e_reco_20to75,Down,3,0.002029518495153339,0.0024498090280613213,1.639460857722833e-05
Signal,CMS_eff_e_reco_20to75,Down,4,0.0024498090280613213,0.0029563838476912704,6.251632404648083e-06
Signal,CMS_eff_e_reco_20to75,Down,5,0.0029563838476912704,0.006105206239196243,4.5629362561623444e-05
Signal,CMS_eff_e_reco_20to75,Down,6,0.006105206239196243,0.007522517248260182,3.366528299541894e-05
Signal,CMS_eff_e_reco_20to75,Down,7,0.007522517248260182,0.009719243336259968,3.184190945014262e-05
Signal,CMS_eff_e_reco_20to75,Down,8,0.009719243336259968,0.013643487834444395,7.156426411276094e-05
Signal,CMS_eff_e_reco_20to75,Down,9,0.013643487834444395,0.022087249077993153,0.00016558440541358002
Signal,CMS_eff_e_reco_20to75,Down,10,0.022087249077993153,0.04393358703334,0.0005411052676978436
Signal,CMS_eff_e_reco_20to75,Down,11,0.04393358703334,0.10073404070562539,0.001297517195072789
Signal,CMS_eff_e_reco_20to75,Down,12,0.10073404070562539,0.23767632438315117,0.0031801534212293515
Signal,CMS_eff_e_reco_20to75,Down,13,0.23767632438315117,0.4957539730742803,0.009102022940273138
Signal,CMS_eff_e_reco_20to75,Down,14,0.4957539730742803,1.0,0.03668487386209931
Signal,CMS_eff_e_reco_20to75,Up,0,0.0,0.0009567917389306952,9.817309987571176e-06
Signal,CMS_eff_e_reco_20to75,Up,1,0.0009567917389306952,0.0011761846848516988,4.185910757526087e-06
Signal,CMS_eff_e_reco_20to75,Up,2,0.0011761846848516988,0.002029518495153339,3.0316599068980755e-05
Signal,CMS_eff_e_reco_20to75,Up,3,0.002029518495153339,0.0024498090280613213,1.6434371814424456e-05
Signal,CMS_eff_e_reco_20to75,Up,4,0.0024498090280613213,0.0029563838476912704,6.284725755291228e-06
Signal,CMS_eff_e_reco_20to75,Up,5,0.0029563838476912704,0.006105206239196243,4.622702707971704e-05
Signal,CMS_eff_e_reco_20to75,Up,6,0.006105206239196243,0.007522517248260182,3.393913590995782e-05
Signal,CMS_eff_e_reco_20to75,Up,7,0.007522517248260182,0.009719243336259968,3.318464069527747e-05
Signal,CMS_eff_e_reco_20to75,Up,8,0.009719243336259968,0.013643487834444395,7.259052553445117e-05
Signal,CMS_eff_e_reco_20to75,Up,9,0.013643487834444395,0.022087249077993153,0.00016799502038453992
Signal,CMS_eff_e_reco_20to75,Up,10,0.022087249077993153,0.04393358703334,0.0005496099497097147
Signal,CMS_eff_e_reco_20to75,Up,11,0.04393358703334,0.10073404070562539,0.0013351325094077095
Signal,CMS_eff_e_reco_20to75,Up,12,0.10073404070562539,0.23767632438315117,0.003258638349882282
Signal,CMS_eff_e_reco_20to75,Up,13,0.23767632438315117,0.4957539730742803,0.009325562853474334
Signal,CMS_eff_e_reco_20to75,Up,14,0.4957539730742803,1.0,0.03745035185661562
Signal,CMS_eff_e_reco_above75,Down,0,0.0,0.0009567917389306952,9.813937189326191e-06
Signal,CMS_eff_e_reco_above75,Down,1,0.0009567917389306952,0.0011761846848516988,4.145018127008107e-06
Signal,CMS_eff_e_reco_above75,Down,2,0.0011761846848516988,0.002029518495153339,3.0207758579169346e-05
Signal,CMS_eff_e_reco_above75,Down,3,0.002029518495153339,0.0024498090280613213,1.641449019582639e-05
Signal,CMS_eff_e_reco_above75,Down,4,0.0024498090280613213,0.0029563838476912704,6.268030147441965e-06
Signal,CMS_eff_e_reco_above75,Down,5,0.0029563838476912704,0.006105206239196243,4.59124015619605e-05
Signal,CMS_eff_e_reco_above75,Down,6,0.006105206239196243,0.007522517248260182,3.386435999523196e-05
Signal,CMS_eff_e_reco_above75,Down,7,0.007522517248260182,0.009719243336259968,3.243642779403094e-05
Signal,CMS_eff_e_reco_above75,Down,8,0.009719243336259968,0.013643487834444395,7.199971118447329e-05
Signal,CMS_eff_e_reco_above75,Down,9,0.013643487834444395,0.022087249077993153,0.00016647284456983754
Signal,CMS_eff_e_reco_above75,Down,10,0.022087249077993153,0.04393358703334,0.0005429009371801777
Signal,CMS_eff_e_reco_above75,Down,11,0.04393358703334,0.10073404070562539,0.0013118918051825473
Signal,CMS_eff_e_reco_above75,Down,12,0.10073404070562539,0.23767632438315117,0.003212274592950157
Signal,CMS_eff_e_reco_above75,Down,13,0.23767632438315117,0.4957539730742803,0.009208361264315248
Signal,CMS_eff_e_reco_above75,Down,14,0.4957539730742803,1.0,0.03706089184778022
Signal,CMS_eff_e_reco_above75,Up,0,0.0,0.0009567917389306952,9.813937189326191e-06
Signal,CMS_eff_e_reco_above75,Up,1,0.0009567917389306952,0.0011761846848516988,4.219947554489438e-06
Signal,CMS_eff_e_reco_above75,Up,2,0.0011761846848516988,0.002029518495153339,3.0207758579169346e-05
Signal,CMS_eff_e_reco_above75,Up,3,0.002029518495153339,0.0024498090280613213,1.641449019582639e-05
Signal,CMS_eff_e_reco_above75,Up,4,0.0024498090280613213,0.0029563838476912704,6.268030147441965e-06
Signal,CMS_eff_e_reco_above75,Up,5,0.0029563838476912704,0.006105206239196243,4.594398491114765e-05
Signal,CMS_eff_e_reco_above75,Up,6,0.006105206239196243,0.007522517248260182,3.3739016049147725e-05
Signal,CMS_eff_e_reco_above75,Up,7,0.007522517248260182,0.009719243336259968,3.258620516275449e-05
Signal,CMS_eff_e_reco_above75,Up,8,0.009719243336259968,0.013643487834444395,7.215076810596625e-05
Signal,CMS_eff_e_reco_above75,Up,9,0.013643487834444395,0.022087249077993153,0.00016707638314080733
Signal,CMS_eff_e_reco_above75,Up,10,0.022087249077993153,0.04393358703334,0.0005478496391001911
Signal,CMS_eff_e_reco_above75,Up,11,0.04393358703334,0.10073404070562539,0.0013204488047718456
Signal,CMS_eff_e_reco_above75,Up,12,0.10073404070562539,0.23767632438315117,0.003225853075593787
Signal,CMS_eff_e_reco_above75,Up,13,0.23767632438315117,0.4957539730742803,0.009217700237826504
Signal,CMS_eff_e_reco_above75,Up,14,0.4957539730742803,1.0,0.037070393928310796
Signal,CMS_eff_e_reco_below20,Down,0,0.0,0.0009567917389306952,9.70470189139327e-06
Signal,CMS_eff_e_reco_below20,Down,1,0.0009567917389306952,0.0011761846848516988,3.95011990113565e-06
Signal,CMS_eff_e_reco_below20,Down,2,0.0011761846848516988,0.002029518495153339,2.9752490173627757e-05
Signal,CMS_eff_e_reco_below20,Down,3,0.002029518495153339,0.0024498090280613213,1.603056189953731e-05
Signal,CMS_eff_e_reco_below20,Down,4,0.0024498090280613213,0.0029563838476912704,6.481579909973653e-06
Signal,CMS_eff_e_reco_below20,Down,5,0.0029563838476912704,0.006105206239196243,4.254533853461486e-05
Signal,CMS_eff_e_reco_below20,Down,6,0.006105206239196243,0.007522517248260182,3.266480220883412e-05
Signal,CMS_eff_e_reco_below20,Down,7,0.007522517248260182,0.009719243336259968,3.1312237119477564e-05
Signal,CMS_eff_e_reco_below20,Down,8,0.009719243336259968,0.013643487834444395,6.985175534040376e-05
Signal,CMS_eff_e_reco_below20,Down,9,0.013643487834444395,0.022087249077993153,0.00015582928663230395
Signal,CMS_eff_e_reco_below20,Down,10,0.022087249077993153,0.04393358703334,0.0005233033231292525
Signal,CMS_eff_e_reco_below20,Down,11,0.04393358703334,0.10073404070562539,0.001259812076831803
Signal,CMS_eff_e_reco_below20,Down,12,0.10073404070562539,0.23767632438315117,0.0030557648238219337
Signal,CMS_eff_e_reco_below20,Down,13,0.23767632438315117,0.4957539730742803,0.00874864475388754
Signal,CMS_eff_e_reco_below20,Down,14,0.4957539730742803,1.0,0.03550158652414575
Signal,CMS_eff_e_reco_below20,Up,0,0.0,0.0009567917389306952,9.92955830348113e-06
Signal,CMS_eff_e_reco_below20,Up,1,0.0009567917389306952,0.0011761846848516988,4.425321318372016e-06
Signal,CMS_eff_e_reco_below20,Up,2,0.0011761846848516988,0.002029518495153339,3.066302698471092e-05
Signal,CMS_eff_e_reco_below20,Up,3,0.002029518495153339,0.0024498090280613213,1.6801751053977464e-05
Signal,CMS_eff_e_reco_below20,Up,4,0.0024498090280613213,0.0029563838476912704,6.0496960551221325e-06
Signal,CMS_eff_e_reco_below20,Up,5,0.0029563838476912704,0.006105206239196243,4.9727374917596406e-05
Signal,CMS_eff_e_reco_below20,Up,6,0.006105206239196243,0.007522517248260182,3.498476311989524e-05
Signal,CMS_eff_e_reco_below20,Up,7,0.007522517248260182,0.009719243336259968,3.3748843024453796e-05
Signal,CMS_eff_e_reco_below20,Up,8,0.009719243336259968,0.013643487834444395,7.46325394854792e-05
Signal,CMS_eff_e_reco_below20,Up,9,0.013643487834444395,0.022087249077993153,0.00017913964648836955
Signal,CMS_eff_e_reco_below20,Up,10,0.022087249077993153,0.04393358703334,0.0005691675109105973
Signal,CMS_eff_e_reco_below20,Up,11,0.04393358703334,0.10073404070562539,0.0013759590945847976
Signal,CMS_eff_e_reco_below20,Up,12,0.10073404070562539,0.23767632438315117,0.0033925014902920297
Signal,CMS_eff_e_reco_below20,Up,13,0.23767632438315117,0.4957539730742803,0.00970916472946726
Signal,CMS_eff_e_reco_below20,Up,14,0.4957539730742803,1.0,0.03873338523559238
Signal,CMS_pileup,Down,0,0.0,0.0009567917389306952,1.1133036647290474e-05
Signal,CMS_pileup,Down,1,0.0009567917389306952,0.0011761846848516988,4.745637875362718e-06
Signal,CMS_pileup,Down,2,0.0011761846848516988,0.002029518495153339,3.53407429257912e-05
Signal,CMS_pileup,Down,3,0.002029518495153339,0.0024498090280613213,1.267286306915212e-05
Signal,CMS_pileup,Down,4,0.0024498090280613213,0.0029563838476912704,8.964666226295463e-06
Signal,CMS_pileup,Down,5,0.0029563838476912704,0.006105206239196243,5.2567898921931425e-05
Signal,CMS_pileup,Down,6,0.006105206239196243,0.007522517248260182,2.9736383013871204e-05
Signal,CMS_pileup,Down,7,0.007522517248260182,0.009719243336259968,3.492844591449187e-05
Signal,CMS_pileup,Down,8,0.009719243336259968,0.013643487834444395,6.955207659090358e-05
Signal,CMS_pileup,Down,9,0.013643487834444395,0.022087249077993153,0.0001690817191121596
Signal,CMS_pileup,Down,10,0.022087249077993153,0.04393358703334,0.0005356305558170977
Signal,CMS_pileup,Down,11,0.04393358703334,0.10073404070562539,0.0013356946674079194
Signal,CMS_pileup,Down,12,0.10073404070562539,0.23767632438315117,0.0032564363611585294
Signal,CMS_pileup,Down,13,0.23767632438315117,0.4957539730742803,0.00928794038358192
Signal,CMS_pileup,Down,14,0.4957539730742803,1.0,0.03744214028956075
Signal,CMS_pileup,Up,0,0.0,0.0009567917389306952,8.794430132458386e-06
Signal,CMS_pileup,Up,1,0.0009567917389306952,0.0011761846848516988,3.7100096919102637e-06
Signal,CMS_pileup,Up,2,0.0011761846848516988,0.002029518495153339,2.39089461254256e-05
Signal,CMS_pileup,Up,3,0.002029518495153339,0.0024498090280613213,1.8893635814441173e-05
Signal,CMS_pileup,Up,4,0.0024498090280613213,0.0029563838476912704,3.5055057463272444e-06
Signal,CMS_pileup,Up,5,0.0029563838476912704,0.006105206239196243,3.522720563746092e-05
Signal,CMS_pileup,Up,6,0.006105206239196243,0.007522517248260182,3.784637341287747e-05
Signal,CMS_pileup,Up,7,0.007522517248260182,0.009719243336259968,2.78299795101888e-05
Signal,CMS_pileup,Up,8,0.009719243336259968,0.013643487834444395,7.556493370179838e-05
Signal,CMS_pileup,Up,9,0.013643487834444395,0.022087249077993153,0.00016055305329950085
Signal,CMS_pileup,Up,10,0.022087249077993153,0.04393358703334,0.0005499486724791071
Signal,CMS_pileup,Up,11,0.04393358703334,0.10073404070562539,0.0012989082159967915
Signal,CMS_pileup,Up,12,0.10073404070562539,0.23767632438315117,0.0032153645169453095
Signal,CMS_pileup,Up,13,0.23767632438315117,0.4957539730742803,0.009158686321555415
Signal,CMS_pileup,Up,14,0.4957539730742803,1.0,0.03663859965094654
Signal,ps_fsr,Down,0,0.0,0.0009567917389306952,1.2137808561291176e-05
Signal,ps_fsr,Down,1,0.0009567917389306952,0.0011761846848516988,4.127041469803248e-06
Signal,ps_fsr,Down,2,0.0011761846848516988,0.002029518495153339,2.791876773505448e-05
Signal,ps_fsr,Down,3,0.002029518495153339,0.0024498090280613213,2.2222777317385723e-05
Signal,ps_fsr,Down,4,0.0024498090280613213,0.0029563838476912704,1.1621162254465644e-05
Signal,ps_fsr,Down,5,0.0029563838476912704,0.006105206239196243,4.0372103123045855e-05
Signal,ps_fsr,Down,6,0.006105206239196243,0.007522517248260182,3.444044874255412e-05
Signal,ps_fsr,Down,7,0.007522517248260182,0.009719243336259968,2.7954358883447412e-05
Signal,ps_fsr,Down,8,0.009719243336259968,0.013643487834444395,7.553377968933791e-05
Signal,ps_fsr,Down,9,0.013643487834444395,0.022087249077993153,0.00016788829373609783
Signal,ps_fsr,Down,10,0.022087249077993153,0.04393358703334,0.0005095965408455385
Signal,ps_fsr,Down,11,0.04393358703334,0.10073404070562539,0.001310573569418739
Signal,ps_fsr,Down,12,0.10073404070562539,0.23767632438315117,0.003395921623007238
Signal,ps_fsr,Down,13,0.23767632438315117,0.4957539730742803,0.00907250098488268
Signal,ps_fsr,Down,14,0.4957539730742803,1.0,0.03648531742072596
Signal,ps_fsr,Up,0,0.0,0.0009567917389306952,8.873315818542025e-06
Signal,ps_fsr,Up,1,0.0009567917389306952,0.0011761846848516988,3.992160292007447e-06
Signal,ps_fsr,Up,2,0.0011761846848516988,0.002029518495153339,3.2693084294241285e-05
Signal,ps_fsr,Up,3,0.002029518495153339,0.0024498090280613213,1.1964696358474236e-05
Signal,ps_fsr,Up,4,0.0024498090280613213,0.0029563838476912704,5.045056834049372e-06
Signal,ps_fsr,Up,5,0.0029563838476912704,0.006105206239196243,4.561576097889309e-05
Signal,ps_fsr,Up,6,0.006105206239196243,0.007522517248260182,3.3400002992167304e-05
Signal,ps_fsr,Up,7,0.007522517248260182,0.009719243336259968,3.639458265600347e-05
Signal,ps_fsr,Up,8,0.009719243336259968,0.013643487834444395,7.057606911461088e-05
Signal,ps_fsr,Up,9,0.013643487834444395,0.022087249077993153,0.00016724711832913732
Signal,ps_fsr,Up,10,0.022087249077993153,0.04393358703334,0.0005625565670788271
Signal,ps_fsr,Up,11,0.04393358703334,0.10073404070562539,0.0013325421464282963
Signal,ps_fsr,Up,12,0.10073404070562539,0.23767632438315117,0.003139384633571575
Signal,ps_fsr,Up,13,0.23767632438315117,0.4957539730742803,0.009307779359812848
Signal,ps_fsr,Up,14,0.4957539730742803,1.0,0.037396637833414625
Signal,ps_isr,Down,0,0.0,0.0009567917389306952,1.009785627027658e-05
Signal,ps_isr,Down,1,0.0009567917389306952,0.0011761846848516988,4.238573110788992e-06
Signal,ps_isr,Down,2,0.0011761846848516988,0.002029518495153339,2.9722312969901966e-05
Signal,ps_isr,Down,3,0.002029518495153339,0.0024498090280613213,1.5764358129976277e-05
Signal,ps_isr,Down,4,0.0024498090280613213,0.0029563838476912704,6.918224481450054e-06
Signal,ps_isr,Down,5,0.0029563838476912704,0.006105206239196243,4.8209588936610836e-05
Signal,ps_isr,Down,6,0.006105206239196243,0.007522517248260182,3.651344332143618e-05
Signal,ps_isr,Down,7,0.007522517248260182,0.009719243336259968,3.367780341881571e-05
Signal,ps_isr,Down,8,0.009719243336259968,0.013643487834444395,7.213486248081803e-05
Signal,ps_isr,Down,9,0.013643487834444395,0.022087249077993153,0.0001657615025196214
Signal,ps_isr,Down,10,0.022087249077993153,0.04393358703334,0.0005620476608058618
Signal,ps_isr,Down,11,0.04393358703334,0.10073404070562539,0.0013485295202170845
Signal,ps_isr,Down,12,0.10073404070562539,0.23767632438315117,0.003301041618371723
Signal,ps_isr,Down,13,0.23767632438315117,0.4957539730742803,0.009437080898144407
Signal,ps_isr,Down,14,0.4957539730742803,1.0,0.03757684668015156
Signal,ps_isr,Up,0,0.0,0.0009567917389306952,9.508805534656244e-06
Signal,ps_isr,Up,1,0.0009567917389306952,0.0011761846848516988,4.148265963285334e-06
Signal,ps_isr,Up,2,0.0011761846848516988,0.002029518495153339,3.056100548578638e-05
Signal,ps_isr,Up,3,0.002029518495153339,0.0024498090280613213,1.6759835031225894e-05
Signal,ps_isr,Up,4,0.0024498090280613213,0.0029563838476912704,5.795128311083934e-06
Signal,ps_isr,Up,5,0.0029563838476912704,0.006105206239196243,4.436524307449894e-05
Signal,ps_isr,Up,6,0.006105206239196243,0.007522517248260182,3.1821976001446565e-05
Signal,ps_isr,Up,7,0.007522517248260182,0.009719243336259968,3.234958072018877e-05
Signal,ps_isr,Up,8,0.009719243336259968,0.013643487834444395,7.141656563074727e-05
Signal,ps_isr,Up,9,0.013643487834444395,0.022087249077993153,0.00016731393258584735
Signal,ps_isr,Up,10,0.022087249077993153,0.04393358703334,0.0005336203020389038
Signal,ps_isr,Up,11,0.04393358703334,0.10073404070562539,0.0012889933296216598
Signal,ps_isr,Up,12,0.10073404070562539,0.23767632438315117,0.0031592491954995756
Signal,ps_isr,Up,13,0.23767632438315117,0.4957539730742803,0.009043282322844935
Signal,ps_isr,Up,14,0.4957539730742803,1.0,0.0366711153946083
data_obs,,nominal,0,0.0,0.0009567917389306952,4.558984410307658
data_obs,,nominal,1,0.0009567917389306952,0.0011761846848516988,4.518374423500437
data_obs,,nominal,2,0.0011761846848516988,0.002029518495153339,13.559647439469623
data_obs,,nominal,3,0.002029518495153339,0.0024498090280613213,4.526002750654008
data_obs,,nominal,4,0.0024498090280613213,0.0029563838476912704,4.522045317722428
data_obs,,nominal,5,0.0029563838476912704,0.006105206239196243,17.943381541734336
data_obs,,nominal,6,0.006105206239196243,0.007522517248260182,4.492709811136942
data_obs,,nominal,7,0.007522517248260182,0.009719243336259968,4.536980054456196
data_obs,,nominal,8,0.009719243336259968,0.013643487834444395,4.659236571510792
data_obs,,nominal,9,0.013643487834444395,0.022087249077993153,5.198939293877267
data_obs,,nominal,10,0.022087249077993153,0.04393358703334,7.058734711658708
data_obs,,nominal,11,0.04393358703334,0.10073404070562539,10.06505416642792
data_obs,,nominal,12,0.10073404070562539,0.23767632438315117,13.412051889805007
data_obs,,nominal,13,0.23767632438315117,0.4957539730742803,18.449179966339457
data_obs,,nominal,14,0.4957539730742803,1.0,27.52806255967138
ggZZ,,nominal,0,0.0,0.0009567917389306952,0.2657931982283264
ggZZ,,nominal,1,0.0009567917389306952,0.0011761846848516988,0.22277165031645757
ggZZ,,nominal,2,0.0011761846848516988,0.002029518495153339,0.6469273399049205
ggZZ,,nominal,3,0.002029518495153339,0.0024498090280613213,0.1960702973595061
ggZZ,,nominal,4,0.0024498090280613213,0.0029563838476912704,0.17820586583198006
ggZZ,,nominal,5,0.0029563838476912704,0.006105206239196243,0.5600221724856804
ggZZ,,nominal,6,0.006105206239196243,0.007522517248260182,0.12064839345453615
ggZZ,,nominal,7,0.007522517248260182,0.009719243336259968,0.14067029814324572
ggZZ,,nominal,8,0.009719243336259968,0.013643487834444395,0.1747360065388741
ggZZ,,nominal,9,0.013643487834444395,0.022087249077993153,0.23946950128032762
ggZZ,,nominal,10,0.022087249077993153,0.04393358703334,0.3128470349172181
ggZZ,,nominal,11,0.04393358703334,0.10073404070562539,0.3184513960042139
ggZZ,,nominal,12,0.10073404070562539,0.23767632438315117,0.29023974402585173
ggZZ,,nominal,13,0.23767632438315117,0.4957539730742803,0.2886277294908406
ggZZ,,nominal,14,0.4957539730742803,1.0,0.27409294642640436
ggZZ,CMS_ctag2d,Down,0,0.0,0.0009567917389306952,0.26908701025469833
ggZZ,CMS_ctag2d,Down,1,0.0009567917389306952,0.0011761846848516988,0.2253467265470292
ggZZ,CMS_ctag2d,Down,2,0.0011761846848516988,0.002029518495153339,0.6518921268229934
ggZZ,CMS_ctag2d,Down,3,0.002029518495153339,0.0024498090280613213,0.19788085679516976
ggZZ,CMS_ctag2d,Down,4,0.0024498090280613213,0.0029563838476912704,0.17850688520631364
ggZZ,CMS_ctag2d,Down,5,0.0029563838476912704,0.006105206239196243,0.5670476148317691
ggZZ,CMS_ctag2d,Down,6,0.006105206239196243,0.007522517248260182,0.1208428857632513
ggZZ,CMS_ctag2d,Down,7,0.007522517248260182,0.009719243336259968,0.14219981267051773
ggZZ,CMS_ctag2d,Down,8,0.009719243336259968,0.013643487834444395,0.17829654435427278
ggZZ,CMS_ctag2d,Down,9,0.013643487834444395,0.022087249077993153,0.24069923795127046
ggZZ,CMS_ctag2d,Down,10,0.022087249077993153,0.04393358703334,0.31554158079468486
ggZZ,CMS_ctag2d,Down,11,0.04393358703334,0.10073404070562539,0.32330492769943575
ggZZ,CMS_ctag2d,Down,12,0.10073404070562539,0.23767632438315117,0.2908821739714025
ggZZ,CMS_ctag2d,Down,13,0.23767632438315117,0.4957539730742803,0.29194044929073115
ggZZ,CMS_ctag2d,Down,14,0.4957539730742803,1.0,0.2687673637472985
ggZZ,CMS_ctag2d,Up,0,0.0,0.0009567917389306952,0.2734703541501181
ggZZ,CMS_ctag2d,Up,1,0.0009567917389306952,0.0011761846848516988,0.23231644096121862
ggZZ,CMS_ctag2d,Up,2,0.0011761846848516988,0.002029518495153339,0.6707301794777624
ggZZ,CMS_ctag2d,Up,3,0.002029518495153339,0.0024498090280613213,0.20851391574339329
ggZZ,CMS_ctag2d,Up,4,0.0024498090280613213,0.0029563838476912704,0.18270221357577032
ggZZ,CMS_ctag2d,Up,5,0.0029563838476912704,0.006105206239196243,0.5847972067478213
ggZZ,CMS_ctag2d,Up,6,0.006105206239196243,0.007522517248260182,0.1234436529323153
ggZZ,CMS_ctag2d,Up,7,0.007522517248260182,0.009719243336259968,0.14244266553475704
ggZZ,CMS_ctag2d,Up,8,0.009719243336259968,0.013643487834444395,0.181933592958488
ggZZ,CMS_ctag2d,Up,9,0.013643487834444395,0.022087249077993153,0.2548440921181552
ggZZ,CMS_ctag2d,Up,10,0.022087249077993153,0.04393358703334,0.3295313964329809
ggZZ,CMS_ctag2d,Up,11,0.04393358703334,0.10073404070562539,0.33422949317594863
ggZZ,CMS_ctag2d,Up,12,0.10073404070562539,0.23767632438315117,0.31396897624112663
ggZZ,CMS_ctag2d,Up,13,0.23767632438315117,0.4957539730742803,0.297844883015133
ggZZ,CMS_ctag2d,Up,14,0.4957539730742803,1.0,0.29611480020549497
ggZZ,CMS_eff_e_reco_20to75,Down,0,0.0,0.0009567917389306952,0.2655626732283033
ggZZ,CMS_eff_e_reco_20to75,Down,1,0.0009567917389306952,0.0011761846848516988,0.22164382480758466
ggZZ,CMS_eff_e_reco_20to75,Down,2,0.0011761846848516988,0.002029518495153339,0.6393207422629075
ggZZ,CMS_eff_e_reco_20to75,Down,3,0.002029518495153339,0.0024498090280613213,0.19331255549378157
ggZZ,CMS_eff_e_reco_20to75,Down,4,0.0024498090280613213,0.0029563838476912704,0.1758788448997617
ggZZ,CMS_eff_e_reco_20to75,Down,5,0.0029563838476912704,0.006105206239196243,0.5537689713776943
ggZZ,CMS_eff_e_reco_20to75,Down,6,0.006105206239196243,0.007522517248260182,0.11958583111062504
ggZZ,CMS_eff_e_reco_20to75,Down,7,0.007522517248260182,0.009719243336259968,0.13961858185084086
ggZZ,CMS_eff_e_reco_20to75,Down,8,0.009719243336259968,0.013643487834444395,0.17332729301191696
ggZZ,CMS_eff_e_reco_20to75,Down,9,0.013643487834444395,0.022087249077993153,0.2377900756272915
ggZZ,CMS_eff_e_reco_20to75,Down,10,0.022087249077993153,0.04393358703334,0.3105497844819789
ggZZ,CMS_eff_e_reco_20to75,Down,11,0.04393358703334,0.10073404070562539,0.3158849484037356
ggZZ,CMS_eff_e_reco_20to75,Down,12,0.10073404070562539,0.23767632438315117,0.2876252733152467
ggZZ,CMS_eff_e_reco_20to75,Down,13,0.23767632438315117,0.4957539730742803,0.2856838101924555
ggZZ,CMS_eff_e_reco_20to75,Down,14,0.4957539730742803,1.0,0.2714384332267388
ggZZ,CMS_eff_e_reco_20to75,Up,0,0.0,0.0009567917389306952,0.26602841696720136
ggZZ,CMS_eff_e_reco_20to75,Up,1,0.0009567917389306952,0.0011761846848516988,0.22392852996592677
ggZZ,CMS_eff_e_reco_20to75,Up,2,0.0011761846848516988,0.002029518495153339,0.6547420635630019
ggZZ,CMS_eff_e_reco_20to75,Up,3,0.002029518495153339,0.0024498090280613213,0.19889073097640653
ggZZ,CMS_eff_e_reco_20to75,Up,4,0.0024498090280613213,0.0029563838476912704,0.18057434328933453
ggZZ,CMS_eff_e_reco_20to75,Up,5,0.0029563838476912704,0.006105206239196243,0.5663733681513383
ggZZ,CMS_eff_e_reco_20to75,Up,6,0.006105206239196243,0.007522517248260182,0.1217244908605366
ggZZ,CMS_eff_e_reco_20to75,Up,7,0.007522517248260182,0.009719243336259968,0.14173574688742363
ggZZ,CMS_eff_e_reco_20to75,Up,8,0.009719243336259968,0.013643487834444395,0.17617810549424906
ggZZ,CMS_eff_e_reco_20to75,Up,9,0.013643487834444395,0.022087249077993153,0.24117219805535672
ggZZ,CMS_eff_e_reco_20to75,Up,10,0.022087249077993153,0.04393358703334,0.31517798864743973
ggZZ,CMS_eff_e_reco_20to75,Up,11,0.04393358703334,0.10073404070562539,0.32105709901673674
ggZZ,CMS_eff_e_reco_20to75,Up,12,0.10073404070562539,0.23767632438315117,0.29288911585959543
ggZZ,CMS_eff_e_reco_20to75,Up,13,0.23767632438315117,0.4957539730742803,0.2916170246176506
ggZZ,CMS_eff_e_reco_20to75,Up,14,0.4957539730742803,1.0,0.27678336762279265
ggZZ,CMS_eff_e_reco_above75,Down,0,0.0,0.0009567917389306952,0.2657844564060324
ggZZ,CMS_eff_e_reco_above75,Down,1,0.0009567917389306952,0.0011761846848516988,0.2227261999245943
ggZZ,CMS_eff_e_reco_above75,Down,2,0.0011761846848516988,0.002029518495153339,0.6466342957535747
ggZZ,CMS_eff_e_reco_above75,Down,3,0.002029518495153339,0.0024498090280613213,0.1959982913858811
ggZZ,CMS_eff_e_reco_above75,Down,4,0.0024498090280613213,0.0029563838476912704,0.17812171969554447
