process,systematic,variation,bin,edge_lo,edge_hi,value
Signal,CMS_pileup,Up,14,0.013643487834444395,0.022087249077993153,0.00016055305329950085
Signal,CMS_pileup,Up,15,0.022087249077993153,0.04393358703334,0.0005499486724791071
Signal,CMS_pileup,Up,16,0.04393358703334,0.10073404070562539,0.0012989082159967915
Signal,CMS_pileup,Up,17,0.10073404070562539,0.23767632438315117,0.0032153645169453095
Signal,CMS_pileup,Up,18,0.23767632438315117,0.4957539730742803,0.009158686321555415
Signal,CMS_pileup,Up,19,0.4957539730742803,1.0,0.03663859965094654
Signal,ps_fsr,Down,0,0.0,0.0009567917389306952,1.2137808561291176e-05
Signal,ps_fsr,Down,1,0.0009567917389306952,0.0011761846848516988,4.127041469803248e-06
Signal,ps_fsr,Down,2,0.0011761846848516988,0.0014056492364034057,1.0709467142846682e-05
Signal,ps_fsr,Down,3,0.0014056492364034057,0.0016879615058736856,6.032963127198335e-06
Signal,ps_fsr,Down,4,0.0016879615058736856,0.002029518495153339,1.1176337465009465e-05
Signal,ps_fsr,Down,5,0.002029518495153339,0.0024498090280613213,2.2222777317385723e-05
Signal,ps_fsr,Down,6,0.0024498090280613213,0.0029563838476912704,1.1621162254465644e-05
Signal,ps_fsr,Down,7,0.0029563838476912704,0.003557510286689314,1.6506687729231373e-05
Signal,ps_fsr,Down,8,0.003557510286689314,0.004267894997991053,1.0667339201512986e-05
Signal,ps_fsr,Down,9,0.004267894997991053,0.0050779368864586815,-1.1421499965495692e-05
Signal,ps_fsr,Down,10,0.0050779368864586815,0.006105206239196243,2.4619576157797188e-05
Signal,ps_fsr,Down,11,0.006105206239196243,0.007522517248260182,3.444044874255412e-05
Signal,ps_fsr,Down,12,0.007522517248260182,0.009719243336259968,2.7954358883447412e-05
Signal,ps_fsr,Down,13,0.009719243336259968,0.013643487834444395,7.553377968933791e-05
Signal,ps_fsr,Down,14,0.013643487834444395,0.022087249077993153,0.00016788829373609783
Signal,ps_fsr,Down,15,0.022087249077993153,0.04393358703334,0.0005095965408455385
Signal,ps_fsr,Down,16,0.04393358703334,0.10073404070562539,0.001310573569418739
Signal,ps_fsr,Down,17,0.10073404070562539,0.23767632438315117,0.003395921623007238
Signal,ps_fsr,Down,18,0.23767632438315117,0.4957539730742803,0.00907250098488268
Signal,ps_fsr,Down,19,0.4957539730742803,1.0,0.03648531742072596
Signal,ps_fsr,Up,0,0.0,0.0009567917389306952,8.873315818542025e-06
Signal,ps_fsr,Up,1,0.0009567917389306952,0.0011761846848516988,3.992160292007447e-06
Signal,ps_fsr,Up,2,0.0011761846848516988,0.0014056492364034057,9.447074224024945e-06
Signal,ps_fsr,Up,3,0.0014056492364034057,0.0016879615058736856,2.484583707061322e-07
Signal,ps_fsr,Up,4,0.0016879615058736856,0.002029518495153339,2.2997551699510207e-05
Signal,ps_fsr,Up,5,0.002029518495153339,0.0024498090280613213,1.1964696358474236e-05
Signal,ps_fsr,Up,6,0.0024498090280613213,0.0029563838476912704,5.045056834049372e-06
Signal,ps_fsr,Up,7,0.0029563838476912704,0.003557510286689314,1.6521581950520433e-05
Signal,ps_fsr,Up,8,0.003557510286689314,0.004267894997991053,1.3037267298820899e-05
Signal,ps_fsr,Up,9,0.004267894997991053,0.0050779368864586815,-7.6942736261532e-06
Signal,ps_fsr,Up,10,0.0050779368864586815,0.006105206239196243,2.3751185355704957e-05
Signal,ps_fsr,Up,11,0.006105206239196243,0.007522517248260182,3.3400002992167304e-05
Signal,ps_fsr,Up,12,0.007522517248260182,0.009719243336259968,3.639458265600347e-05
Signal,ps_fsr,Up,13,0.009719243336259968,0.013643487834444395,7.057606911461088e-05
Signal,ps_fsr,Up,14,0.013643487834444395,0.022087249077993153,0.00016724711832913732
Signal,ps_fsr,Up,15,0.022087249077993153,0.04393358703334,0.0005625565670788271
Signal,ps_fsr,Up,16,0.04393358703334,0.10073404070562539,0.0013325421464282963
Signal,ps_fsr,Up,17,0.10073404070562539,0.23767632438315117,0.003139384633571575
Signal,ps_fsr,Up,18,0.23767632438315117,0.4957539730742803,0.009307779359812848
Signal,ps_fsr,Up,19,0.4957539730742803,1.0,0.037396637833414625
Signal,ps_isr,Down,0,0.0,0.0009567917389306952,1.009785627027658e-05
Signal,ps_isr,Down,1,0.0009567917389306952,0.0011761846848516988,4.238573110788992e-06
Signal,ps_isr,Down,2,0.0011761846848516988,0.0014056492364034057,8.865199611831515e-06
Signal,ps_isr,Down,3,0.0014056492364034057,0.0016879615058736856,2.3946891275198235e-06
Signal,ps_isr,Down,4,0.0016879615058736856,0.002029518495153339,1.846242423055063e-05
Signal,ps_isr,Down,5,0.002029518495153339,0.0024498090280613213,1.5764358129976277e-05
Signal,ps_isr,Down,6,0.0024498090280613213,0.0029563838476912704,6.918224481450054e-06
Signal,ps_isr,Down,7,0.0029563838476912704,0.003557510286689314,1.699204675192124e-05
Signal,ps_isr,Down,8,0.003557510286689314,0.004267894997991053,1.2546036706684863e-05
Signal,ps_isr,Down,9,0.004267894997991053,0.0050779368864586815,-1.0235954917420324e-05
Signal,ps_isr,Down,10,0.0050779368864586815,0.006105206239196243,2.8907460395425057e-05
Signal,ps_isr,Down,11,0.006105206239196243,0.007522517248260182,3.651344332143618e-05
Signal,ps_isr,Down,12,0.007522517248260182,0.009719243336259968,3.367780341881571e-05
Signal,ps_isr,Down,13,0.009719243336259968,0.013643487834444395,7.213486248081803e-05
Signal,ps_isr,Down,14,0.013643487834444395,0.022087249077993153,0.0001657615025196214
Signal,ps_isr,Down,15,0.022087249077993153,0.04393358703334,0.0005620476608058618
Signal,ps_isr,Down,16,0.04393358703334,0.10073404070562539,0.0013485295202170845
Signal,ps_isr,Down,17,0.10073404070562539,0.23767632438315117,0.003301041618371723
Signal,ps_isr,Down,18,0.23767632438315117,0.4957539730742803,0.009437080898144407
Signal,ps_isr,Down,19,0.4957539730742803,1.0,0.03757684668015156
Signal,ps_isr,Up,0,0.0,0.0009567917389306952,9.508805534656244e-06
Signal,ps_isr,Up,1,0.0009567917389306952,0.0011761846848516988,4.148265963285334e-06
Signal,ps_isr,Up,2,0.0011761846848516988,0.0014056492364034057,9.919325271165303e-06
Signal,ps_isr,Up,3,0.0014056492364034057,0.0016879615058736856,1.5212960878088335e-06
Signal,ps_isr,Up,4,0.0016879615058736856,0.002029518495153339,1.9120384126812247e-05
Signal,ps_isr,Up,5,0.002029518495153339,0.0024498090280613213,1.6759835031225894e-05
Signal,ps_isr,Up,6,0.0024498090280613213,0.0029563838476912704,5.795128311083934e-06
Signal,ps_isr,Up,7,0.0029563838476912704,0.003557510286689314,1.8853414804097677e-05
Signal,ps_isr,Up,8,0.003557510286689314,0.004267894997991053,1.2199576154372743e-05
Signal,ps_isr,Up,9,0.004267894997991053,0.0050779368864586815,-9.34905394515407e-06
Signal,ps_isr,Up,10,0.0050779368864586815,0.006105206239196243,2.2661306061182588e-05
Signal,ps_isr,Up,11,0.006105206239196243,0.007522517248260182,3.1821976001446565e-05
Signal,ps_isr,Up,12,0.007522517248260182,0.009719243336259968,3.234958072018877e-05
Signal,ps_isr,Up,13,0.009719243336259968,0.013643487834444395,7.141656563074727e-05
Signal,ps_isr,Up,14,0.013643487834444395,0.022087249077993153,0.00016731393258584735
Signal,ps_isr,Up,15,0.022087249077993153,0.04393358703334,0.0005336203020389038
Signal,ps_isr,Up,16,0.04393358703334,0.10073404070562539,0.0012889933296216598
Signal,ps_isr,Up,17,0.10073404070562539,0.23767632438315117,0.0031592491954995756
Signal,ps_isr,Up,18,0.23767632438315117,0.4957539730742803,0.009043282322844935
Signal,ps_isr,Up,19,0.4957539730742803,1.0,0.0366711153946083
ZX,,nominal,0,0.0,0.0009567917389306952,0.0
ZX,,nominal,1,0.0009567917389306952,0.0011761846848516988,-0.011391294895544132
ZX,,nominal,2,0.0011761846848516988,0.0014056492364034057,-0.047313274638708755
ZX,,nominal,3,0.0014056492364034057,0.0016879615058736856,0.532669171489731
ZX,,nominal,4,0.0016879615058736856,0.002029518495153339,-0.12741324645914132
ZX,,nominal,5,0.002029518495153339,0.0024498090280613213,-0.155822041255411
ZX,,nominal,6,0.0024498090280613213,0.0029563838476912704,0.8526997047173088
ZX,,nominal,7,0.0029563838476912704,0.003557510286689314,-0.06708760838835104
ZX,,nominal,8,0.003557510286689314,0.004267894997991053,0.09762096887643701
ZX,,nominal,9,0.004267894997991053,0.0050779368864586815,0.06766822557359675
ZX,,nominal,10,0.0050779368864586815,0.006105206239196243,0.6695570468205927
ZX,,nominal,11,0.006105206239196243,0.007522517248260182,0.22990401063898225
ZX,,nominal,12,0.007522517248260182,0.009719243336259968,1.1687979248622677
ZX,,nominal,13,0.009719243336259968,0.013643487834444395,0.9648205006447461
ZX,,nominal,14,0.013643487834444395,0.022087249077993153,1.3566911974197424
ZX,,nominal,15,0.022087249077993153,0.04393358703334,2.5182256802455054
ZX,,nominal,16,0.04393358703334,0.10073404070562539,2.9408857773582557
ZX,,nominal,17,0.10073404070562539,0.23767632438315117,2.5965884874597513
ZX,,nominal,18,0.23767632438315117,0.4957539730742803,2.242585746566652
ZX,,nominal,19,0.4957539730742803,1.0,0.37427508520904595
data_obs,,nominal,0,0.0,0.0009567917389306952,4.558984410307658
data_obs,,nominal,1,0.0009567917389306952,0.0011761846848516988,4.506983128604893
data_obs,,nominal,2,0.0011761846848516988,0.0014056492364034057,4.4594677831188045
data_obs,,nominal,3,0.0014056492364034057,0.0016879615058736856,5.050240933658188
data_obs,,nominal,4,0.0016879615058736856,0.002029518495153339,4.407881373084512
data_obs,,nominal,5,0.002029518495153339,0.0024498090280613213,4.370180709398597
data_obs,,nominal,6,0.0024498090280613213,0.0029563838476912704,5.374745022439737
data_obs,,nominal,7,0.0029563838476912704,0.003557510286689314,4.4424056086884205
data_obs,,nominal,8,0.003557510286689314,0.004267894997991053,4.598012047257165
data_obs,,nominal,9,0.004267894997991053,0.0050779368864586815,4.544599038215879
data_obs,,nominal,10,0.0050779368864586815,0.006105206239196243,5.126123480455145
data_obs,,nominal,11,0.006105206239196243,0.007522517248260182,4.722613821775925
data_obs,,nominal,12,0.007522517248260182,0.009719243336259968,5.705777979318464
data_obs,,nominal,13,0.009719243336259968,0.013643487834444395,5.624057072155539
data_obs,,nominal,14,0.013643487834444395,0.022087249077993153,6.555630491297009
data_obs,,nominal,15,0.022087249077993153,0.04393358703334,9.576960391904214
data_obs,,nominal,16,0.04393358703334,0.10073404070562539,13.005939943786176
data_obs,,nominal,17,0.10073404070562539,0.23767632438315117,16.008640377264758
data_obs,,nominal,18,0.23767632438315117,0.4957539730742803,20.69176571290611
data_obs,,nominal,19,0.4957539730742803,1.0,27.902337644880426
ggZZ,,nominal,0,0.0,0.0009567917389306952,0.2657931982283264
ggZZ,,nominal,1,0.0009567917389306952,0.0011761846848516988,0.22277165031645757
ggZZ,,nominal,2,0.0011761846848516988,0.0014056492364034057,0.2154362266913027
ggZZ,,nominal,3,0.0014056492364034057,0.0016879615058736856,0.21665149815144014
ggZZ,,nominal,4,0.0016879615058736856,0.002029518495153339,0.21483961506217764
ggZZ,,nominal,5,0.002029518495153339,0.0024498090280613213,0.1960702973595061
ggZZ,,nominal,6,0.0024498090280613213,0.0029563838476912704,0.17820586583198006
ggZZ,,nominal,7,0.0029563838476912704,0.003557510286689314,0.1696284879673282
ggZZ,,nominal,8,0.003557510286689314,0.004267894997991053,0.14914071246403626
ggZZ,,nominal,9,0.004267894997991053,0.0050779368864586815,0.12277254708948471
ggZZ,,nominal,10,0.0050779368864586815,0.006105206239196243,0.11848042496483124
ggZZ,,nominal,11,0.006105206239196243,0.007522517248260182,0.12064839345453615
ggZZ,,nominal,12,0.007522517248260182,0.009719243336259968,0.14067029814324572
ggZZ,,nominal,13,0.009719243336259968,0.013643487834444395,0.1747360065388741
ggZZ,,nominal,14,0.013643487834444395,0.022087249077993153,0.23946950128032762
ggZZ,,nominal,15,0.022087249077993153,0.04393358703334,0.3128470349172181
ggZZ,,nominal,16,0.04393358703334,0.10073404070562539,0.3184513960042139
ggZZ,,nominal,17,0.10073404070562539,0.23767632438315117,0.29023974402585173
ggZZ,,nominal,18,0.23767632438315117,0.4957539730742803,0.2886277294908406
ggZZ,,nominal,19,0.4957539730742803,1.0,0.27409294642640436
ggZZ,CMS_ctag2d,Down,0,0.0,0.0009567917389306952,0.26908701025469833
ggZZ,CMS_ctag2d,Down,1,0.0009567917389306952,0.0011761846848516988,0.2253467265470292
ggZZ,CMS_ctag2d,Down,2,0.0011761846848516988,0.0014056492364034057,0.21716192825423475
ggZZ,CMS_ctag2d,Down,3,0.0014056492364034057,0.0016879615058736856,0.2165952726455419
ggZZ,CMS_ctag2d,Down,4,0.0016879615058736856,0.002029518495153339,0.2181349259232167
ggZZ,CMS_ctag2d,Down,5,0.002029518495153339,0.0024498090280613213,0.19788085679516976
ggZZ,CMS_ctag2d,Down,6,0.0024498090280613213,0.0029563838476912704,0.17850688520631364
ggZZ,CMS_ctag2d,Down,7,0.0029563838476912704,0.003557510286689314,0.17182969167708273
ggZZ,CMS_ctag2d,Down,8,0.003557510286689314,0.004267894997991053,0.1516070341300988
ggZZ,CMS_ctag2d,Down,9,0.004267894997991053,0.0050779368864586815,0.12286203618528013
ggZZ,CMS_ctag2d,Down,10,0.0050779368864586815,0.006105206239196243,0.12074885283930747
ggZZ,CMS_ctag2d,Down,11,0.006105206239196243,0.007522517248260182,0.1208428857632513
ggZZ,CMS_ctag2d,Down,12,0.007522517248260182,0.009719243336259968,0.14219981267051773
ggZZ,CMS_ctag2d,Down,13,0.009719243336259968,0.013643487834444395,0.17829654435427278
ggZZ,CMS_ctag2d,Down,14,0.013643487834444395,0.022087249077993153,0.24069923795127046
ggZZ,CMS_ctag2d,Down,15,0.022087249077993153,0.04393358703334,0.31554158079468486
ggZZ,CMS_ctag2d,Down,16,0.04393358703334,0.10073404070562539,0.32330492769943575
ggZZ,CMS_ctag2d,Down,17,0.10073404070562539,0.23767632438315117,0.2908821739714025
ggZZ,CMS_ctag2d,Down,18,0.23767632438315117,0.4957539730742803,0.29194044929073115
ggZZ,CMS_ctag2d,Down,19,0.4957539730742803,1.0,0.2687673637472985
ggZZ,CMS_ctag2d,Up,0,0.0,0.0009567917389306952,0.2734703541501181
ggZZ,CMS_ctag2d,Up,1,0.0009567917389306952,0.0011761846848516988,0.23231644096121862
ggZZ,CMS_ctag2d,Up,2,0.0011761846848516988,0.0014056492364034057,0.22622132980355059
ggZZ,CMS_ctag2d,Up,3,0.0014056492364034057,0.0016879615058736856,0.22353581671796618
ggZZ,CMS_ctag2d,Up,4,0.0016879615058736856,0.002029518495153339,0.2209730329562456
ggZZ,CMS_ctag2d,Up,5,0.002029518495153339,0.0024498090280613213,0.20851391574339329
ggZZ,CMS_ctag2d,Up,6,0.0024498090280613213,0.0029563838476912704,0.18270221357577032
ggZZ,CMS_ctag2d,Up,7,0.0029563838476912704,0.003557510286689314,0.1773234358171698
ggZZ,CMS_ctag2d,Up,8,0.003557510286689314,0.004267894997991053,0.15580714131723883
ggZZ,CMS_ctag2d,Up,9,0.004267894997991053,0.0050779368864586815,0.1260434052814725
ggZZ,CMS_ctag2d,Up,10,0.0050779368864586815,0.006105206239196243,0.12562322433194018
ggZZ,CMS_ctag2d,Up,11,0.006105206239196243,0.007522517248260182,0.1234436529323153
ggZZ,CMS_ctag2d,Up,12,0.007522517248260182,0.009719243336259968,0.14244266553475704
ggZZ,CMS_ctag2d,Up,13,0.009719243336259968,0.013643487834444395,0.181933592958488
ggZZ,CMS_ctag2d,Up,14,0.013643487834444395,0.022087249077993153,0.2548440921181552
ggZZ,CMS_ctag2d,Up,15,0.022087249077993153,0.04393358703334,0.3295313964329809
ggZZ,CMS_ctag2d,Up,16,0.04393358703334,0.10073404070562539,0.33422949317594863
ggZZ,CMS_ctag2d,Up,17,0.10073404070562539,0.23767632438315117,0.31396897624112663
ggZZ,CMS_ctag2d,Up,18,0.23767632438315117,0.4957539730742803,0.297844883015133
ggZZ,CMS_ctag2d,Up,19,0.4957539730742803,1.0,0.29611480020549497
ggZZ,CMS_eff_e_reco_20to75,Down,0,0.0,0.0009567917389306952,0.2655626732283033
ggZZ,CMS_eff_e_reco_20to75,Down,1,0.0009567917389306952,0.0011761846848516988,0.22164382480758466
ggZZ,CMS_eff_e_reco_20to75,Down,2,0.0011761846848516988,0.0014056492364034057,0.21338522257787723
ggZZ,CMS_eff_e_reco_20to75,Down,3,0.0014056492364034057,0.0016879615058736856,0.21370774489581779
ggZZ,CMS_eff_e_reco_20to75,Down,4,0.0016879615058736856,0.002029518495153339,0.2122277747892124
ggZZ,CMS_eff_e_reco_20to75,Down,5,0.002029518495153339,0.0024498090280613213,0.19331255549378157
ggZZ,CMS_eff_e_reco_20to75,Down,6,0.0024498090280613213,0.0029563838476912704,0.1758788448997617
ggZZ,CMS_eff_e_reco_20to75,Down,7,0.0029563838476912704,0.003557510286689314,0.1676646736319538
ggZZ,CMS_eff_e_reco_20to75,Down,8,0.003557510286689314,0.004267894997991053,0.14733121475097977
ggZZ,CMS_eff_e_reco_20to75,Down,9,0.004267894997991053,0.0050779368864586815,0.12152211856354023
ggZZ,CMS_eff_e_reco_20to75,Down,10,0.0050779368864586815,0.006105206239196243,0.11725096443122052
ggZZ,CMS_eff_e_reco_20to75,Down,11,0.006105206239196243,0.007522517248260182,0.11958583111062504
ggZZ,CMS_eff_e_reco_20to75,Down,12,0.007522517248260182,0.009719243336259968,0.13961858185084086
ggZZ,CMS_eff_e_reco_20to75,Down,13,0.009719243336259968,0.013643487834444395,0.17332729301191696
ggZZ,CMS_eff_e_reco_20to75,Down,14,0.013643487834444395,0.022087249077993153,0.2377900756272915
ggZZ,CMS_eff_e_reco_20to75,Down,15,0.022087249077993153,0.04393358703334,0.3105497844819789
ggZZ,CMS_eff_e_reco_20to75,Down,16,0.04393358703334,0.10073404070562539,0.3158849484037356
ggZZ,CMS_eff_e_reco_20to75,Down,17,0.10073404070562539,0.23767632438315117,0.2876252733152467
ggZZ,CMS_eff_e_reco_20to75,Down,18,0.23767632438315117,0.4957539730742803,0.2856838101924555
ggZZ,CMS_eff_e_reco_20to75,Down,19,0.4957539730742803,1.0,0.2714384332267388
ggZZ,CMS_eff_e_reco_20to75,Up,0,0.0,0.0009567917389306952,0.26602841696720136
ggZZ,CMS_eff_e_reco_20to75,Up,1,0.0009567917389306952,0.0011761846848516988,0.22392852996592677
ggZZ,CMS_eff_e_reco_20to75,Up,2,0.0011761846848516988,0.0014056492364034057,0.21754030584401857
ggZZ,CMS_eff_e_reco_20to75,Up,3,0.0014056492364034057,0.0016879615058736856,0.2196914960199845
ggZZ,CMS_eff_e_reco_20to75,Up,4,0.0016879615058736856,0.002029518495153339,0.2175102616989989
ggZZ,CMS_eff_e_reco_20to75,Up,5,0.002029518495153339,0.0024498090280613213,0.19889073097640653
ggZZ,CMS_eff_e_reco_20to75,Up,6,0.0024498090280613213,0.0029563838476912704,0.18057434328933453
ggZZ,CMS_eff_e_reco_20to75,Up,7,0.0029563838476912704,0.003557510286689314,0.17162477427906597
ggZZ,CMS_eff_e_reco_20to75,Up,8,0.003557510286689314,0.004267894997991053,0.15097284618934825
ggZZ,CMS_eff_e_reco_20to75,Up,9,0.004267894997991053,0.0050779368864586815,0.12404328443188306
ggZZ,CMS_eff_e_reco_20to75,Up,10,0.0050779368864586815,0.006105206239196243,0.11973246325104103
ggZZ,CMS_eff_e_reco_20to75,Up,11,0.006105206239196243,0.007522517248260182,0.1217244908605366
ggZZ,CMS_eff_e_reco_20to75,Up,12,0.007522517248260182,0.009719243336259968,0.14173574688742363
ggZZ,CMS_eff_e_reco_20to75,Up,13,0.009719243336259968,0.013643487834444395,0.17617810549424906
ggZZ,CMS_eff_e_reco_20to75,Up,14,0.013643487834444395,0.022087249077993153,0.24117219805535672
ggZZ,CMS_eff_e_reco_20to75,Up,15,0.022087249077993153,0.04393358703334,0.31517798864743973
ggZZ,CMS_eff_e_reco_20to75,Up,16,0.04393358703334,0.10073404070562539,0.32105709901673674
ggZZ,CMS_eff_e_reco_20to75,Up,17,0.10073404070562539,0.23767632438315117,0.29288911585959543
ggZZ,CMS_eff_e_reco_20to75,Up,18,0.23767632438315117,0.4957539730742803,0.2916170246176506
ggZZ,CMS_eff_e_reco_20to75,Up,19,0.4957539730742803,1.0,0.27678336762279265
ggZZ,CMS_eff_e_reco_above75,Down,0,0.0,0.0009567917389306952,0.2657844564060324
ggZZ,CMS_eff_e_reco_above75,Down,1,0.0009567917389306952,0.0011761846848516988,0.2227261999245943
ggZZ,CMS_eff_e_reco_above75,Down,2,0.0011761846848516988,0.0014056492364034057,0.21537214058559034
ggZZ,CMS_eff_e_reco_above75,Down,3,0.0014056492364034057,0.0016879615058736856,0.21653549225991386
ggZZ,CMS_eff_e_reco_above75,Down,4,0.0016879615058736856,0.002029518495153339,0.21472666290807052
ggZZ,CMS_eff_e_reco_above75,Down,5,0.002029518495153339,0.0024498090280613213,0.1959982913858811
ggZZ,CMS_eff_e_reco_above75,Down,6,0.0024498090280613213,0.0029563838476912704,0.17812171969554447
ggZZ,CMS_eff_e_reco_above75,Down,7,0.0029563838476912704,0.003557510286689314,0.16950036545717606
ggZZ,CMS_eff_e_reco_above75,Down,8,0.003557510286689314,0.004267894997991053,0.14906279083531948
ggZZ,CMS_eff_e_reco_above75,Down,9,0.004267894997991053,0.0050779368864586815,0.12269272708563816
ggZZ,CMS_eff_e_reco_above75,Down,10,0.0050779368864586815,0.006105206239196243,0.11838683631522096
ggZZ,CMS_eff_e_reco_above75,Down,11,0.006105206239196243,0.007522517248260182,0.12059512570456654
ggZZ,CMS_eff_e_reco_above75,Down,12,0.007522517248260182,0.009719243336259968,0.1406450753136994
ggZZ,CMS_eff_e_reco_above75,Down,13,0.009719243336259968,0.013643487834444395,0.17470277606502194
ggZZ,CMS_eff_e_reco_above75,Down,14,0.013643487834444395,0.022087249077993153,0.23942710606299933
ggZZ,CMS_eff_e_reco_above75,Down,15,0.022087249077993153,0.04393358703334,0.31281904623275514
ggZZ,CMS_eff_e_reco_above75,Down,16,0.04393358703334,0.10073404070562539,0.31837635394353203
ggZZ,CMS_eff_e_reco_above75,Down,17,0.10073404070562539,0.23767632438315117,0.2901834850806999
ggZZ,CMS_eff_e_reco_above75,Down,18,0.23767632438315117,0.4957539730742803,0.2885904973975184
ggZZ,CMS_eff_e_reco_above75,Down,19,0.4957539730742803,1.0,0.27407464122376224
ggZZ,CMS_eff_e_reco_above75,Up,0,0.0,0.0009567917389306952,0.2658019400506206
ggZZ,CMS_eff_e_reco_above75,Up,1,0.0009567917389306952,0.0011761846848516988,0.22281710070832073
ggZZ,CMS_eff_e_reco_above75,Up,2,0.0011761846848516988,0.0014056492364034057,0.2155003127970156
ggZZ,CMS_eff_e_reco_above75,Up,3,0.0014056492364034057,0.0016879615058736856,0.21676750404296574
ggZZ,CMS_eff_e_reco_above75,Up,4,0.0016879615058736856,0.002029518495153339,0.2149528418454214
ggZZ,CMS_eff_e_reco_above75,Up,5,0.002029518495153339,0.0024498090280613213,0.1961423090810217
ggZZ,CMS_eff_e_reco_above75,Up,6,0.0024498090280613213,0.0029563838476912704,0.17829001196841698
ggZZ,CMS_eff_e_reco_above75,Up,7,0.0029563838476912704,0.003557510286689314,0.16975684420212
ggZZ,CMS_eff_e_reco_above75,Up,8,0.003557510286689314,0.004267894997991053,0.14921863409275327
ggZZ,CMS_eff_e_reco_above75,Up,9,0.004267894997991053,0.0050779368864586815,0.12285236709333058
ggZZ,CMS_eff_e_reco_above75,Up,10,0.0050779368864586815,0.006105206239196243,0.11857423461244121
ggZZ,CMS_eff_e_reco_above75,Up,11,0.006105206239196243,0.007522517248260182,0.12070211535819642
ggZZ,CMS_eff_e_reco_above75,Up,12,0.007522517248260182,0.009719243336259968,0.1406955209727916
ggZZ,CMS_eff_e_reco_above75,Up,13,0.009719243336259968,0.013643487834444395,0.17476927919723284
ggZZ,CMS_eff_e_reco_above75,Up,14,0.013643487834444395,0.022087249077993153,0.23951189649765592
ggZZ,CMS_eff_e_reco_above75,Up,15,0.022087249077993153,0.04393358703334,0.3128750236016824
ggZZ,CMS_eff_e_reco_above75,Up,16,0.04393358703334,0.10073404070562539,0.318526438064898
ggZZ,CMS_eff_e_reco_above75,Up,17,0.10073404070562539,0.23767632438315117,0.2902960029710031
ggZZ,CMS_eff_e_reco_above75,Up,18,0.23767632438315117,0.4957539730742803,0.2886649615841632
ggZZ,CMS_eff_e_reco_above75,Up,19,0.4957539730742803,1.0,0.2741112516290478
ggZZ,CMS_eff_e_reco_below20,Down,0,0.0,0.0009567917389306952,0.26461340757773993
ggZZ,CMS_eff_e_reco_below20,Down,1,0.0009567917389306952,0.0011761846848516988,0.21974452757119917
ggZZ,CMS_eff_e_reco_below20,Down,2,0.0011761846848516988,0.0014056492364034057,0.21126483487178072
ggZZ,CMS_eff_e_reco_below20,Down,3,0.0014056492364034057,0.0016879615058736856,0.2106005438171843
ggZZ,CMS_eff_e_reco_below20,Down,4,0.0016879615058736856,0.002029518495153339,0.20775394419124527
ggZZ,CMS_eff_e_reco_below20,Down,5,0.002029518495153339,0.0024498090280613213,0.1893582182041582
ggZZ,CMS_eff_e_reco_below20,Down,6,0.0024498090280613213,0.0029563838476912704,0.17249363792202144
ggZZ,CMS_eff_e_reco_below20,Down,7,0.0029563838476912704,0.003557510286689314,0.16373384095638155
ggZZ,CMS_eff_e_reco_below20,Down,8,0.003557510286689314,0.004267894997991053,0.1437586840930356
ggZZ,CMS_eff_e_reco_below20,Down,9,0.004267894997991053,0.0050779368864586815,0.11855839929712819
ggZZ,CMS_eff_e_reco_below20,Down,10,0.0050779368864586815,0.006105206239196243,0.11422691588641998
ggZZ,CMS_eff_e_reco_below20,Down,11,0.006105206239196243,0.007522517248260182,0.11632662545919015
ggZZ,CMS_eff_e_reco_below20,Down,12,0.007522517248260182,0.009719243336259968,0.13564724027871256
ggZZ,CMS_eff_e_reco_below20,Down,13,0.009719243336259968,0.013643487834444395,0.1689569719152706
ggZZ,CMS_eff_e_reco_below20,Down,14,0.013643487834444395,0.022087249077993153,0.23048980370336247
ggZZ,CMS_eff_e_reco_below20,Down,15,0.022087249077993153,0.04393358703334,0.30138219037712766
ggZZ,CMS_eff_e_reco_below20,Down,16,0.04393358703334,0.10073404070562539,0.3054659536103239
ggZZ,CMS_eff_e_reco_below20,Down,17,0.10073404070562539,0.23767632438315117,0.27836895806856266
ggZZ,CMS_eff_e_reco_below20,Down,18,0.23767632438315117,0.4957539730742803,0.275479991477356
ggZZ,CMS_eff_e_reco_below20,Down,19,0.4957539730742803,1.0,0.2638437287156856
ggZZ,CMS_eff_e_reco_below20,Up,0,0.0,0.0009567917389306952,0.2669850473063892
ggZZ,CMS_eff_e_reco_below20,Up,1,0.0009567917389306952,0.0011761846848516988,0.22589051201549393
ggZZ,CMS_eff_e_reco_below20,Up,2,0.0011761846848516988,0.0014056492364034057,0.21974550084200722
ggZZ,CMS_eff_e_reco_below20,Up,3,0.0014056492364034057,0.0016879615058736856,0.22286951645091246
ggZZ,CMS_eff_e_reco_below20,Up,4,0.0016879615058736856,0.002029518495153339,0.22221827736383848
ggZZ,CMS_eff_e_reco_below20,Up,5,0.002029518495153339,0.0024498090280613213,0.20298878066651227
ggZZ,CMS_eff_e_reco_below20,Up,6,0.0024498090280613213,0.0029563838476912704,0.18424681068234805
ggZZ,CMS_eff_e_reco_below20,Up,7,0.0029563838476912704,0.003557510286689314,0.1758210836047478
ggZZ,CMS_eff_e_reco_below20,Up,8,0.003557510286689314,0.004267894997991053,0.15470783140280786
ggZZ,CMS_eff_e_reco_below20,Up,9,0.004267894997991053,0.0050779368864586815,0.12720485678432913
